"","mean.X","sd.X","mean.Y","sd.Y"
"1",10.1330082711965,1.03408359677711,223.548494983278,327.653258606174
"2",9.95216090378251,0.987811747138394,252.963210702341,307.075688565177
"3",10.0290252589663,1.00336728035492,241.428093645485,324.965383825122
"4",10.078987757604,1.02016916608488,244.789297658863,367.342422618931
"5",10.0297465448615,1.00138059100791,241.260869565217,337.392934308632
"6",10.0539871847436,0.958148932879808,210.38127090301,199.684621602215
"7",9.95877550203158,0.995221292198717,253.946488294314,345.406555238976
"8",10.0037151151401,1.01084482164898,250.270903010033,339.314434449364
"9",10.0949614281168,0.986013998410307,224.896321070234,328.070635021791
"10",9.91666272828479,1.0306247721865,271.518394648829,333.314243211441
"11",10.0224407722079,1.03106685552697,247.494983277592,326.697552917267
"12",9.92719526522695,0.98578019603779,260.14381270903,320.295746388462
"13",10.0032720649329,1.00849124245048,249.454849498328,326.066027305276
"14",9.98375156208045,0.945717805364377,236.397993311037,300.493562889859
"15",9.95229018514007,1.04881919280706,273.327759197324,351.513018650138
"16",9.92694489269296,1.00734481627479,270.545150501672,346.546839374948
"17",10.0397464906135,1.03051621133463,244.869565217391,309.514449321953
"18",9.94647571220399,0.971296645509805,252.735785953177,343.380999028181
"19",9.9702416646376,1.03002781272317,248.484949832776,268.023956421223
"20",10.0397907448052,1.06488324325848,263.434782608696,433.568165291106
"21",9.91810137069378,1.00519516605653,268.94983277592,354.374106759958
"22",10.0349543517559,0.952307332075905,225.026755852843,255.769937691451
"23",10.0267050289004,0.965835304567535,230.100334448161,258.791441190478
"24",10.0370605215869,0.984959938476814,225.006688963211,239.343439087647
"25",9.96912401820112,0.986295413035112,250.150501672241,320.745650906214
"26",9.94664349381199,1.02744145534337,265.371237458194,364.82358425178
"27",10.1235677425011,1.00937844107847,219.197324414716,289.541035551068
"28",10.0212237413329,0.931547390611611,253.588628762542,731.571211563428
"29",10.0826155298722,1.01836219743877,232.95652173913,302.677461589567
"30",10.0036211973792,1.04237909154734,249.505016722408,294.555396633906
"31",9.93704360937868,1.04452305750621,265.421404682274,339.988111236133
"32",9.97296310250186,1.04038184709683,264.839464882943,385.913377865837
"33",9.93220533703218,0.972601254966892,248.665551839465,259.875425468362
"34",10.0210079582924,1.01198963306418,252.872909698997,442.036574037876
"35",9.98253038005244,1.01807104472809,255.588628762542,356.467128116055
"36",9.97343537308376,0.941776986687584,235.719063545151,257.558909670774
"37",10.0491372043914,1.04281204826925,237.682274247492,305.131167834543
"38",9.99558003776966,1.04078229515987,256.725752508361,390.38541234722
"39",9.9464002890542,0.965872784136307,245.180602006689,305.497911588396
"40",10.1177011833336,0.987271854531683,219.344481605351,279.601307223919
"41",10.0142855299228,0.988616717925754,244.555183946488,337.579182058489
"42",9.90409449502306,0.987535584448927,258.588628762542,272.22591290231
"43",10.0060892647817,1.03198303634258,254.953177257525,414.007673244074
"44",10.0104401528763,0.976231861412554,234.076923076923,269.39113072131
"45",9.96929651309502,1.00259275852653,253.501672240803,338.106337017546
"46",9.96215461979079,1.04520189223549,257.976588628763,293.036583121261
"47",10.0131046479498,1.03910136922311,239.966555183946,268.007560656348
"48",9.89628150595481,0.987959505088028,261.986622073579,297.066259000476
"49",9.99686239696677,1.01131668088828,253.354515050167,365.675427384222
"50",10.0153956557939,0.976755446204405,237.765886287625,318.101750278643
"51",9.95325019013005,1.08109102009784,279.086956521739,377.868819515692
"52",9.84209216995636,1.00760729800011,285.819397993311,340.733152727206
"53",9.99447268612401,0.941984057585962,234.832775919732,277.628896473392
"54",10.0004044991803,0.933874814614607,223.397993311037,239.497570000675
"55",10.0428653360244,1.05777332827476,246.488294314381,306.690401511517
"56",10.0661109901857,1.0258641707946,227.464882943144,255.490161759592
"57",10.0249731263991,0.963358907288967,229.023411371237,270.954073946718
"58",9.89314153508887,1.05607275855414,288.846153846154,390.078751828108
"59",10.0617258814225,1.01487709908199,239.103678929766,329.188894315684
"60",10.0535866228282,1.02294793427891,234.749163879599,281.100140909067
"61",10.0791672402572,0.990330509081489,226.304347826087,285.656310742366
"62",9.88161862465587,1.03995323097387,283.939799331104,391.801641861108
"63",9.96296369747038,1.00141697723219,253.963210702341,307.234135600599
"64",10.016409749555,0.989814435874114,236.789297658863,304.327908003478
"65",9.98707556141254,1.06086814436842,261.913043478261,381.439070134759
"66",9.99265118035596,0.982016298430683,248.785953177258,323.303648807473
"67",10.1068864622368,1.01318742503239,230.515050167224,396.04784421451
"68",9.96452384886608,1.004031322156,261.28762541806,382.659526168056
"69",10.0093975758174,1.0148641420073,246.498327759197,304.877369720457
"70",9.98940503507478,1.03066781829308,249.628762541806,304.617252376007
"71",9.99936300494106,1.00388018337715,239.244147157191,259.956560499061
"72",9.84764265098918,1.0281094723546,289.531772575251,348.771220028261
"73",10.0663098675373,1.03221190548255,237.010033444816,318.790136148695
"74",10.0253068598938,1.03771361286854,243.8127090301,309.532151357245
"75",10.0459499759113,1.00198582862772,233.541806020067,278.71985783656
"76",9.99495832913678,0.961597773593318,242.026755852843,302.307156268896
"77",9.96498807692819,0.971083052627225,250.090301003344,331.056345504662
"78",10.0116261286622,0.976865284299583,229.197324414716,241.792893225367
"79",10.0621395854971,0.962032096772148,223.354515050167,279.486888560442
"80",9.90690954679556,1.00266713085745,265.133779264214,344.168235009218
"81",9.98912907446019,0.97390428726003,242.307692307692,300.001273444208
"82",10.0726876165504,1.06649901456304,241.207357859532,372.245404836904
"83",9.983284935074,1.04865516120419,271.923076923077,439.326342258897
"84",10.0369192848244,0.947728514530843,230.481605351171,330.158893254036
"85",10.013213920146,0.993272332892532,253.441471571906,473.014542555478
"86",10.0139549110697,0.925674784120077,218.876254180602,215.48137481142
